key	date	value
Methylosmolene	12/4/16 6:0:0	0.0761409
AGOC-3A	12/4/16 7:0:0	3.0393
Appluimonia	12/4/16 7:0:0	1.96898
Appluimonia	12/4/16 7:0:0	1.81913
Methylosmolene	12/4/16 7:0:0	1.79571
Chlorodinine	12/4/16 7:0:0	1.76953
AGOC-3A	12/4/16 7:0:0	1.72203
AGOC-3A	12/4/16 7:0:0	1.23248
Chlorodinine	12/4/16 7:0:0	1.09616
Chlorodinine	12/4/16 7:0:0	1.03033
Chlorodinine	12/4/16 7:0:0	0.703617
AGOC-3A	12/4/16 7:0:0	0.674073
AGOC-3A	12/4/16 7:0:0	0.585636
Appluimonia	12/4/16 7:0:0	0.520852
Methylosmolene	12/4/16 7:0:0	0.501902
Methylosmolene	12/4/16 7:0:0	0.478987
Appluimonia	12/4/16 7:0:0	0.466029
Chlorodinine	12/4/16 7:0:0	0.412261
Methylosmolene	12/4/16 7:0:0	0.374083
Chlorodinine	12/4/16 7:0:0	0.34568
Appluimonia	12/4/16 7:0:0	0.340092
Methylosmolene	12/4/16 7:0:0	0.334289
AGOC-3A	12/4/16 7:0:0	0.320335
Chlorodinine	12/4/16 7:0:0	0.311953
AGOC-3A	12/4/16 7:0:0	0.299461
AGOC-3A	12/4/16 7:0:0	0.243133
Appluimonia	12/4/16 7:0:0	0.202808
AGOC-3A	12/4/16 7:0:0	0.200185
Appluimonia	12/4/16 7:0:0	0.191228
Methylosmolene	12/4/16 7:0:0	0.167489
Appluimonia	12/4/16 7:0:0	0.137496
Methylosmolene	12/4/16 7:0:0	0.123943
Chlorodinine	12/4/16 7:0:0	0.114762
Methylosmolene	12/4/16 7:0:0	0.109432
Methylosmolene	12/4/16 7:0:0	0.0931153
Appluimonia	12/4/16 7:0:0	0.0800552
Chlorodinine	12/4/16 7:0:0	0.0795673
Appluimonia	12/4/16 8:0:0	3.78361
Chlorodinine	12/4/16 8:0:0	2.3867
Chlorodinine	12/4/16 8:0:0	2.09555
Methylosmolene	12/4/16 8:0:0	2.01895
AGOC-3A	12/4/16 8:0:0	1.90366
Appluimonia	12/4/16 8:0:0	1.70492
Chlorodinine	12/4/16 8:0:0	1.54336
AGOC-3A	12/4/16 8:0:0	1.43046
Appluimonia	12/4/16 8:0:0	1.19229
Chlorodinine	12/4/16 8:0:0	0.889039
Chlorodinine	12/4/16 8:0:0	0.654518
Methylosmolene	12/4/16 8:0:0	0.652739
Methylosmolene	12/4/16 8:0:0	0.607334
Methylosmolene	12/4/16 8:0:0	0.603957
AGOC-3A	12/4/16 8:0:0	0.529782
Appluimonia	12/4/16 8:0:0	0.510043
Chlorodinine	12/4/16 8:0:0	0.456762
AGOC-3A	12/4/16 8:0:0	0.386702
Appluimonia	12/4/16 8:0:0	0.349669
Appluimonia	12/4/16 8:0:0	0.344693
Chlorodinine	12/4/16 8:0:0	0.32474
Methylosmolene	12/4/16 8:0:0	0.324471
AGOC-3A	12/4/16 8:0:0	0.259655
AGOC-3A	12/4/16 8:0:0	0.258799
AGOC-3A	12/4/16 8:0:0	0.237014
Chlorodinine	12/4/16 8:0:0	0.236734
Methylosmolene	12/4/16 8:0:0	0.220761
Chlorodinine	12/4/16 8:0:0	0.208699
AGOC-3A	12/4/16 8:0:0	0.205458
Appluimonia	12/4/16 8:0:0	0.200082
Methylosmolene	12/4/16 8:0:0	0.15928
Appluimonia	12/4/16 8:0:0	0.142824
AGOC-3A	12/4/16 8:0:0	0.134861
Methylosmolene	12/4/16 8:0:0	0.0839292
Appluimonia	12/4/16 8:0:0	0.0620369
Methylosmolene	12/4/16 8:0:0	0.0253555
Chlorodinine	12/4/16 9:0:0	2.09848
Methylosmolene	12/4/16 9:0:0	1.99687
Appluimonia	12/4/16 9:0:0	1.94625
AGOC-3A	12/4/16 9:0:0	1.92027
Methylosmolene	12/4/16 9:0:0	1.78806
Appluimonia	12/4/16 9:0:0	1.70358
Methylosmolene	12/4/16 9:0:0	1.04429
AGOC-3A	12/4/16 9:0:0	0.965859
Appluimonia	12/4/16 9:0:0	0.914013
Chlorodinine	12/4/16 9:0:0	0.731027
Methylosmolene	12/4/16 9:0:0	0.715675
Chlorodinine	12/4/16 9:0:0	0.577944
AGOC-3A	12/4/16 9:0:0	0.576024
Methylosmolene	12/4/16 9:0:0	0.552236
AGOC-3A	12/4/16 9:0:0	0.538
Chlorodinine	12/4/16 9:0:0	0.46784
Appluimonia	12/4/16 9:0:0	0.453991
Appluimonia	12/4/16 9:0:0	0.42638
AGOC-3A	12/4/16 9:0:0	0.416393
Chlorodinine	12/4/16 9:0:0	0.414056
AGOC-3A	12/4/16 9:0:0	0.396654
AGOC-3A	12/4/16 9:0:0	0.351396
Appluimonia	12/4/16 9:0:0	0.326206
Methylosmolene	12/4/16 9:0:0	0.321311
Appluimonia	12/4/16 9:0:0	0.304835
Chlorodinine	12/4/16 9:0:0	0.299639
AGOC-3A	12/4/16 9:0:0	0.258288
Methylosmolene	12/4/16 9:0:0	0.211583
Appluimonia	12/4/16 9:0:0	0.205893
Appluimonia	12/4/16 9:0:0	0.186733
Methylosmolene	12/4/16 9:0:0	0.174701
AGOC-3A	12/4/16 9:0:0	0.165901
Methylosmolene	12/4/16 9:0:0	0.11129
Chlorodinine	12/4/16 9:0:0	0.100389
Chlorodinine	12/4/16 9:0:0	0.0475294
Chlorodinine	12/4/16 9:0:0	0.0387793
Methylosmolene	12/4/16 10:0:0	5.48622
Chlorodinine	12/4/16 10:0:0	3.63858
AGOC-3A	12/4/16 10:0:0	2.21712
Chlorodinine	12/4/16 10:0:0	2.07041
AGOC-3A	12/4/16 10:0:0	1.89583
Methylosmolene	12/4/16 10:0:0	1.72606
Appluimonia	12/4/16 10:0:0	1.72377
Chlorodinine	12/4/16 10:0:0	1.46623
Methylosmolene	12/4/16 10:0:0	1.29465
Methylosmolene	12/4/16 10:0:0	0.984176
Appluimonia	12/4/16 10:0:0	0.860192
Appluimonia	12/4/16 10:0:0	0.620515
Appluimonia	12/4/16 10:0:0	0.558178
Chlorodinine	12/4/16 10:0:0	0.545397
Chlorodinine	12/4/16 10:0:0	0.505972
Methylosmolene	12/4/16 10:0:0	0.496768
Methylosmolene	12/4/16 10:0:0	0.492784
AGOC-3A	12/4/16 10:0:0	0.474308
Methylosmolene	12/4/16 10:0:0	0.418019
Chlorodinine	12/4/16 10:0:0	0.409279
Appluimonia	12/4/16 10:0:0	0.374822
AGOC-3A	12/4/16 10:0:0	0.245691
AGOC-3A	12/4/16 10:0:0	0.23839
AGOC-3A	12/4/16 10:0:0	0.225126
Appluimonia	12/4/16 10:0:0	0.215022
Appluimonia	12/4/16 10:0:0	0.213911
AGOC-3A	12/4/16 10:0:0	0.186619
Chlorodinine	12/4/16 10:0:0	0.18647
Chlorodinine	12/4/16 10:0:0	0.155733
Appluimonia	12/4/16 10:0:0	0.150472
Chlorodinine	12/4/16 10:0:0	0.136579
AGOC-3A	12/4/16 10:0:0	0.0978922
Methylosmolene	12/4/16 10:0:0	0.0401081
AGOC-3A	12/4/16 10:0:0	0.0325114
Appluimonia	12/4/16 10:0:0	0.0305719
Methylosmolene	12/4/16 10:0:0	0.0299803
Appluimonia	12/4/16 11:0:0	2.12241
Appluimonia	12/4/16 11:0:0	2.06504
AGOC-3A	12/4/16 11:0:0	2.05777
Appluimonia	12/4/16 11:0:0	1.91826
Methylosmolene	12/4/16 11:0:0	1.70829
AGOC-3A	12/4/16 11:0:0	1.68851
Chlorodinine	12/4/16 11:0:0	1.65954
Methylosmolene	12/4/16 11:0:0	1.20019
Appluimonia	12/4/16 11:0:0	0.988476
Chlorodinine	12/4/16 11:0:0	0.91505
Methylosmolene	12/4/16 11:0:0	0.899947
Appluimonia	12/4/16 11:0:0	0.825283
AGOC-3A	12/4/16 11:0:0	0.764489
Appluimonia	12/4/16 11:0:0	0.759634
AGOC-3A	12/4/16 11:0:0	0.753763
Methylosmolene	12/4/16 11:0:0	0.695326
Appluimonia	12/4/16 11:0:0	0.663125
Appluimonia	12/4/16 11:0:0	0.63078
AGOC-3A	12/4/16 11:0:0	0.546217
Chlorodinine	12/4/16 11:0:0	0.374721
Chlorodinine	12/4/16 11:0:0	0.36561
Chlorodinine	12/4/16 11:0:0	0.359282
Methylosmolene	12/4/16 11:0:0	0.348622
Chlorodinine	12/4/16 11:0:0	0.321575
AGOC-3A	12/4/16 11:0:0	0.309463
Appluimonia	12/4/16 11:0:0	0.300344
Methylosmolene	12/4/16 11:0:0	0.185338
AGOC-3A	12/4/16 11:0:0	0.155966
Chlorodinine	12/4/16 11:0:0	0.15557
AGOC-3A	12/4/16 11:0:0	0.119952
Methylosmolene	12/4/16 11:0:0	0.119184
Chlorodinine	12/4/16 11:0:0	0.118101
Methylosmolene	12/4/16 11:0:0	0.115816
AGOC-3A	12/4/16 11:0:0	0.083436
Methylosmolene	12/4/16 11:0:0	0.0736532
Chlorodinine	12/4/16 11:0:0	0.0668478
Appluimonia	12/4/16 12:0:0	2.93506
AGOC-3A	12/4/16 12:0:0	2.53502
Appluimonia	12/4/16 12:0:0	1.97516
Chlorodinine	12/4/16 12:0:0	1.86325
AGOC-3A	12/4/16 12:0:0	1.78198
Methylosmolene	12/4/16 12:0:0	1.4062
AGOC-3A	12/4/16 12:0:0	0.898863
Appluimonia	12/4/16 12:0:0	0.827515
Chlorodinine	12/4/16 12:0:0	0.742501
AGOC-3A	12/4/16 12:0:0	0.641526
Methylosmolene	12/4/16 12:0:0	0.616554
Appluimonia	12/4/16 12:0:0	0.526099
Chlorodinine	12/4/16 12:0:0	0.506611
Chlorodinine	12/4/16 12:0:0	0.486551
Appluimonia	12/4/16 12:0:0	0.470611
AGOC-3A	12/4/16 12:0:0	0.445407
AGOC-3A	12/4/16 12:0:0	0.436064
Chlorodinine	12/4/16 12:0:0	0.418448
AGOC-3A	12/4/16 12:0:0	0.413918
Appluimonia	12/4/16 12:0:0	0.402706
Appluimonia	12/4/16 12:0:0	0.398462
Methylosmolene	12/4/16 12:0:0	0.320914
Appluimonia	12/4/16 12:0:0	0.306148
Methylosmolene	12/4/16 12:0:0	0.303023
Chlorodinine	12/4/16 12:0:0	0.299137
Chlorodinine	12/4/16 12:0:0	0.289458
Methylosmolene	12/4/16 12:0:0	0.288305
Methylosmolene	12/4/16 12:0:0	0.250828
Chlorodinine	12/4/16 12:0:0	0.205125
Appluimonia	12/4/16 12:0:0	0.193741
Methylosmolene	12/4/16 12:0:0	0.185905
AGOC-3A	12/4/16 12:0:0	0.123957
Methylosmolene	12/4/16 12:0:0	0.11086
Methylosmolene	12/4/16 12:0:0	0.0964469
Chlorodinine	12/4/16 12:0:0	0.0663392
AGOC-3A	12/4/16 12:0:0	0.028943
Chlorodinine	12/4/16 13:0:0	2.97424
Chlorodinine	12/4/16 13:0:0	2.33524
Methylosmolene	12/4/16 13:0:0	2.23602
Appluimonia	12/4/16 13:0:0	2.07765
AGOC-3A	12/4/16 13:0:0	1.76664
Methylosmolene	12/4/16 13:0:0	1.70988
AGOC-3A	12/4/16 13:0:0	1.35136
Methylosmolene	12/4/16 13:0:0	1.15453
Methylosmolene	12/4/16 13:0:0	0.953096
Chlorodinine	12/4/16 13:0:0	0.903729
AGOC-3A	12/4/16 13:0:0	0.732124
Chlorodinine	12/4/16 13:0:0	0.481241
Methylosmolene	12/4/16 13:0:0	0.469441
Appluimonia	12/4/16 13:0:0	0.448527
Methylosmolene	12/4/16 13:0:0	0.400533
AGOC-3A	12/4/16 13:0:0	0.364884
Methylosmolene	12/4/16 13:0:0	0.337497
Chlorodinine	12/4/16 13:0:0	0.321662
AGOC-3A	12/4/16 13:0:0	0.308277
Appluimonia	12/4/16 13:0:0	0.305347
AGOC-3A	12/4/16 13:0:0	0.284265
Appluimonia	12/4/16 13:0:0	0.259816
Methylosmolene	12/4/16 13:0:0	0.257183
AGOC-3A	12/4/16 13:0:0	0.232818
Methylosmolene	12/4/16 13:0:0	0.223248
AGOC-3A	12/4/16 13:0:0	0.159727
Chlorodinine	12/4/16 13:0:0	0.157598
Chlorodinine	12/4/16 13:0:0	0.139345
Appluimonia	12/4/16 13:0:0	0.0842611
Appluimonia	12/4/16 13:0:0	0.0755661
Chlorodinine	12/4/16 13:0:0	0.0634185
Appluimonia	12/4/16 13:0:0	0.0589483
AGOC-3A	12/4/16 13:0:0	0.0201344
Chlorodinine	12/4/16 13:0:0	0.0176771
Appluimonia	12/4/16 13:0:0	0.0174105
Appluimonia	12/4/16 13:0:0	0.0161455
AGOC-3A	12/4/16 14:0:0	2.2748
Appluimonia	12/4/16 14:0:0	1.97465
AGOC-3A	12/4/16 14:0:0	1.7425
AGOC-3A	12/4/16 14:0:0	1.67922
Methylosmolene	12/4/16 14:0:0	1.67222
Chlorodinine	12/4/16 14:0:0	1.58588
Methylosmolene	12/4/16 14:0:0	1.52375
Methylosmolene	12/4/16 14:0:0	1.24714
Appluimonia	12/4/16 14:0:0	1.15502
Chlorodinine	12/4/16 14:0:0	0.949534
Appluimonia	12/4/16 14:0:0	0.886085
AGOC-3A	12/4/16 14:0:0	0.832565
Methylosmolene	12/4/16 14:0:0	0.830562
Methylosmolene	12/4/16 14:0:0	0.693288
AGOC-3A	12/4/16 14:0:0	0.660132
Chlorodinine	12/4/16 14:0:0	0.622134
Chlorodinine	12/4/16 14:0:0	0.569324
Appluimonia	12/4/16 14:0:0	0.554407
Appluimonia	12/4/16 14:0:0	0.516002
Appluimonia	12/4/16 14:0:0	0.514225
Chlorodinine	12/4/16 14:0:0	0.499166
Chlorodinine	12/4/16 14:0:0	0.490452
AGOC-3A	12/4/16 14:0:0	0.421108
Chlorodinine	12/4/16 14:0:0	0.381406
Methylosmolene	12/4/16 14:0:0	0.376191
AGOC-3A	12/4/16 14:0:0	0.338191
Methylosmolene	12/4/16 14:0:0	0.297006
Chlorodinine	12/4/16 14:0:0	0.207565
AGOC-3A	12/4/16 14:0:0	0.19595
Chlorodinine	12/4/16 14:0:0	0.155314
Methylosmolene	12/4/16 14:0:0	0.130472
Methylosmolene	12/4/16 14:0:0	0.119867
AGOC-3A	12/4/16 14:0:0	0.0736619
Appluimonia	12/4/16 14:0:0	0.0645522
Appluimonia	12/4/16 14:0:0	0.0110241
Appluimonia	12/4/16 14:0:0	0.00506202
Chlorodinine	12/4/16 15:0:0	1.97811
Methylosmolene	12/4/16 15:0:0	1.93183
Chlorodinine	12/4/16 15:0:0	1.85557
AGOC-3A	12/4/16 15:0:0	1.78089
Appluimonia	12/4/16 15:0:0	1.68038
AGOC-3A	12/4/16 15:0:0	1.52841
Methylosmolene	12/4/16 15:0:0	1.23331
AGOC-3A	12/4/16 15:0:0	0.990455
AGOC-3A	12/4/16 15:0:0	0.975093
Chlorodinine	12/4/16 15:0:0	0.966799
Methylosmolene	12/4/16 15:0:0	0.807753
Appluimonia	12/4/16 15:0:0	0.714858
AGOC-3A	12/4/16 15:0:0	0.691469
Methylosmolene	12/4/16 15:0:0	0.600252
AGOC-3A	12/4/16 15:0:0	0.51911
Appluimonia	12/4/16 15:0:0	0.512136
Methylosmolene	12/4/16 15:0:0	0.504645
AGOC-3A	12/4/16 15:0:0	0.495086
AGOC-3A	12/4/16 15:0:0	0.469109
Appluimonia	12/4/16 15:0:0	0.468649
Appluimonia	12/4/16 15:0:0	0.432748
Appluimonia	12/4/16 15:0:0	0.394688
Methylosmolene	12/4/16 15:0:0	0.354038
Chlorodinine	12/4/16 15:0:0	0.350687
Chlorodinine	12/4/16 15:0:0	0.349602
Chlorodinine	12/4/16 15:0:0	0.344223
Appluimonia	12/4/16 15:0:0	0.297952
Chlorodinine	12/4/16 15:0:0	0.274617
Appluimonia	12/4/16 15:0:0	0.247805
AGOC-3A	12/4/16 15:0:0	0.205822
Methylosmolene	12/4/16 15:0:0	0.197988
Chlorodinine	12/4/16 15:0:0	0.144481
Appluimonia	12/4/16 15:0:0	0.0867384
Chlorodinine	12/4/16 15:0:0	0.0724228
Methylosmolene	12/4/16 15:0:0	0.0580282
Methylosmolene	12/4/16 15:0:0	0.0166971
AGOC-3A	12/4/16 16:0:0	2.24202
Appluimonia	12/4/16 16:0:0	1.94962
AGOC-3A	12/4/16 16:0:0	1.86465
Chlorodinine	12/4/16 16:0:0	1.74683
Chlorodinine	12/4/16 16:0:0	1.64974
Methylosmolene	12/4/16 16:0:0	1.6437
Appluimonia	12/4/16 16:0:0	1.56935
Methylosmolene	12/4/16 16:0:0	1.47582
Appluimonia	12/4/16 16:0:0	1.13734
Methylosmolene	12/4/16 16:0:0	0.992112
Chlorodinine	12/4/16 16:0:0	0.850748
Methylosmolene	12/4/16 16:0:0	0.771931
Appluimonia	12/4/16 16:0:0	0.638224
Chlorodinine	12/4/16 16:0:0	0.621564
Appluimonia	12/4/16 16:0:0	0.559635
Methylosmolene	12/4/16 16:0:0	0.532197
AGOC-3A	12/4/16 16:0:0	0.502149
AGOC-3A	12/4/16 16:0:0	0.452299
Chlorodinine	12/4/16 16:0:0	0.449719
Methylosmolene	12/4/16 16:0:0	0.442901
AGOC-3A	12/4/16 16:0:0	0.418596
AGOC-3A	12/4/16 16:0:0	0.401798
AGOC-3A	12/4/16 16:0:0	0.371241
AGOC-3A	12/4/16 16:0:0	0.359345
Chlorodinine	12/4/16 16:0:0	0.356191
Methylosmolene	12/4/16 16:0:0	0.321298
Appluimonia	12/4/16 16:0:0	0.311644
Methylosmolene	12/4/16 16:0:0	0.247679
Appluimonia	12/4/16 16:0:0	0.236245
Chlorodinine	12/4/16 16:0:0	0.226559
Methylosmolene	12/4/16 16:0:0	0.207941
AGOC-3A	12/4/16 16:0:0	0.164706
Chlorodinine	12/4/16 16:0:0	0.159199
Appluimonia	12/4/16 16:0:0	0.109397
Chlorodinine	12/4/16 16:0:0	0.0257822
Appluimonia	12/4/16 16:0:0	0.00180294
Chlorodinine	12/4/16 17:0:0	4.10866
Methylosmolene	12/4/16 17:0:0	2.03455
AGOC-3A	12/4/16 17:0:0	2.0281
Appluimonia	12/4/16 17:0:0	1.93796
AGOC-3A	12/4/16 17:0:0	1.85382
Chlorodinine	12/4/16 17:0:0	1.84259
Appluimonia	12/4/16 17:0:0	1.46472
Appluimonia	12/4/16 17:0:0	1.42984
Appluimonia	12/4/16 17:0:0	1.02573
Methylosmolene	12/4/16 17:0:0	0.983765
Chlorodinine	12/4/16 17:0:0	0.830999
Chlorodinine	12/4/16 17:0:0	0.801754
AGOC-3A	12/4/16 17:0:0	0.749154
Methylosmolene	12/4/16 17:0:0	0.647606
Appluimonia	12/4/16 17:0:0	0.528903
AGOC-3A	12/4/16 17:0:0	0.526641
Methylosmolene	12/4/16 17:0:0	0.516638
Chlorodinine	12/4/16 17:0:0	0.509773
AGOC-3A	12/4/16 17:0:0	0.416727
AGOC-3A	12/4/16 17:0:0	0.405391
AGOC-3A	12/4/16 17:0:0	0.372514
Chlorodinine	12/4/16 17:0:0	0.35935
AGOC-3A	12/4/16 17:0:0	0.330407
Methylosmolene	12/4/16 17:0:0	0.289768
Appluimonia	12/4/16 17:0:0	0.257443
Methylosmolene	12/4/16 17:0:0	0.251812
AGOC-3A	12/4/16 17:0:0	0.232959
Chlorodinine	12/4/16 17:0:0	0.230198
Chlorodinine	12/4/16 17:0:0	0.224055
Chlorodinine	12/4/16 17:0:0	0.214516
Appluimonia	12/4/16 17:0:0	0.201171
Methylosmolene	12/4/16 17:0:0	0.128102
Methylosmolene	12/4/16 17:0:0	0.126995
Appluimonia	12/4/16 17:0:0	0.0782414
Methylosmolene	12/4/16 17:0:0	0.0709907
Appluimonia	12/4/16 17:0:0	0.0661702
Methylosmolene	12/4/16 18:0:0	4.68844
Chlorodinine	12/4/16 18:0:0	2.31054
Appluimonia	12/4/16 18:0:0	2.24271
Methylosmolene	12/4/16 18:0:0	1.99088
Chlorodinine	12/4/16 18:0:0	1.95851
AGOC-3A	12/4/16 18:0:0	1.93687
AGOC-3A	12/4/16 18:0:0	1.47935
Appluimonia	12/4/16 18:0:0	1.08394
AGOC-3A	12/4/16 18:0:0	1.04684
Appluimonia	12/4/16 18:0:0	0.959803
AGOC-3A	12/4/16 18:0:0	0.941425
Methylosmolene	12/4/16 18:0:0	0.930551
Methylosmolene	12/4/16 18:0:0	0.861609
Appluimonia	12/4/16 18:0:0	0.800059
Methylosmolene	12/4/16 18:0:0	0.727732
Chlorodinine	12/4/16 18:0:0	0.619439
AGOC-3A	12/4/16 18:0:0	0.595318
Chlorodinine	12/4/16 18:0:0	0.495466
Appluimonia	12/4/16 18:0:0	0.452182
Appluimonia	12/4/16 18:0:0	0.400933
Appluimonia	12/4/16 18:0:0	0.380079
AGOC-3A	12/4/16 18:0:0	0.365319
Appluimonia	12/4/16 18:0:0	0.342542
Methylosmolene	12/4/16 18:0:0	0.337977
Appluimonia	12/4/16 18:0:0	0.261184
Chlorodinine	12/4/16 18:0:0	0.247587
AGOC-3A	12/4/16 18:0:0	0.233855
Chlorodinine	12/4/16 18:0:0	0.215505
AGOC-3A	12/4/16 18:0:0	0.198462
Methylosmolene	12/4/16 18:0:0	0.160752
Chlorodinine	12/4/16 18:0:0	0.147785
Methylosmolene	12/4/16 18:0:0	0.124311
Chlorodinine	12/4/16 18:0:0	0.117817
AGOC-3A	12/4/16 18:0:0	0.107469
Chlorodinine	12/4/16 18:0:0	0.073315
Methylosmolene	12/4/16 18:0:0	0.0664243
AGOC-3A	12/4/16 19:0:0	2.20205
Methylosmolene	12/4/16 19:0:0	2.12777
Appluimonia	12/4/16 19:0:0	2.00537
Chlorodinine	12/4/16 19:0:0	1.91523
Appluimonia	12/4/16 19:0:0	1.28827
Chlorodinine	12/4/16 19:0:0	1.10157
AGOC-3A	12/4/16 19:0:0	0.675887
Methylosmolene	12/4/16 19:0:0	0.659578
Methylosmolene	12/4/16 19:0:0	0.636286
Chlorodinine	12/4/16 19:0:0	0.598659
Chlorodinine	12/4/16 19:0:0	0.562581
Methylosmolene	12/4/16 19:0:0	0.562347
Chlorodinine	12/4/16 19:0:0	0.554374
AGOC-3A	12/4/16 19:0:0	0.552592
Methylosmolene	12/4/16 19:0:0	0.486918
Appluimonia	12/4/16 19:0:0	0.477269
Appluimonia	12/4/16 19:0:0	0.424797
Chlorodinine	12/4/16 19:0:0	0.4143
Methylosmolene	12/4/16 19:0:0	0.395408
Chlorodinine	12/4/16 19:0:0	0.38422
Methylosmolene	12/4/16 19:0:0	0.311609
AGOC-3A	12/4/16 19:0:0	0.310191
Appluimonia	12/4/16 19:0:0	0.306401
Appluimonia	12/4/16 19:0:0	0.304464
AGOC-3A	12/4/16 19:0:0	0.301283
AGOC-3A	12/4/16 19:0:0	0.22552
Methylosmolene	12/4/16 19:0:0	0.198215
AGOC-3A	12/4/16 19:0:0	0.17608
Appluimonia	12/4/16 19:0:0	0.14689
Methylosmolene	12/4/16 19:0:0	0.13036
Appluimonia	12/4/16 19:0:0	0.127495
AGOC-3A	12/4/16 19:0:0	0.120246
Appluimonia	12/4/16 19:0:0	0.102473
Chlorodinine	12/4/16 19:0:0	0.0899398
Chlorodinine	12/4/16 19:0:0	0.0866797
AGOC-3A	12/4/16 19:0:0	0.0269586
AGOC-3A	12/4/16 20:0:0	2.31779
Methylosmolene	12/4/16 20:0:0	1.9526
Chlorodinine	12/4/16 20:0:0	1.90224
Appluimonia	12/4/16 20:0:0	1.84064
AGOC-3A	12/4/16 20:0:0	1.73496
Appluimonia	12/4/16 20:0:0	1.61748
AGOC-3A	12/4/16 20:0:0	1.31803
Methylosmolene	12/4/16 20:0:0	1.24305
Methylosmolene	12/4/16 20:0:0	1.23948
Appluimonia	12/4/16 20:0:0	0.98985
AGOC-3A	12/4/16 20:0:0	0.885065
Chlorodinine	12/4/16 20:0:0	0.758921
Methylosmolene	12/4/16 20:0:0	0.746225
Chlorodinine	12/4/16 20:0:0	0.688792
AGOC-3A	12/4/16 20:0:0	0.641762
Methylosmolene	12/4/16 20:0:0	0.624924
Chlorodinine	12/4/16 20:0:0	0.494511
Chlorodinine	12/4/16 20:0:0	0.467345
AGOC-3A	12/4/16 20:0:0	0.372025
Appluimonia	12/4/16 20:0:0	0.358503
Appluimonia	12/4/16 20:0:0	0.306772
Methylosmolene	12/4/16 20:0:0	0.305718
Chlorodinine	12/4/16 20:0:0	0.297217
Methylosmolene	12/4/16 20:0:0	0.296923
Appluimonia	12/4/16 20:0:0	0.269606
AGOC-3A	12/4/16 20:0:0	0.267041
AGOC-3A	12/4/16 20:0:0	0.255635
AGOC-3A	12/4/16 20:0:0	0.216259
Methylosmolene	12/4/16 20:0:0	0.208446
Appluimonia	12/4/16 20:0:0	0.205669
Appluimonia	12/4/16 20:0:0	0.1785
Chlorodinine	12/4/16 20:0:0	0.160267
Chlorodinine	12/4/16 20:0:0	0.0904594
Appluimonia	12/4/16 20:0:0	0.0782326
Chlorodinine	12/4/16 20:0:0	0.07484
Methylosmolene	12/4/16 20:0:0	0.0265721
Methylosmolene	12/4/16 21:0:0	3.74449
Appluimonia	12/4/16 21:0:0	2.10004
Chlorodinine	12/4/16 21:0:0	1.80282
Methylosmolene	12/4/16 21:0:0	1.69016
AGOC-3A	12/4/16 21:0:0	1.66027
AGOC-3A	12/4/16 21:0:0	1.31496
Appluimonia	12/4/16 21:0:0	1.24519
Appluimonia	12/4/16 21:0:0	0.975731
Chlorodinine	12/4/16 21:0:0	0.967408
AGOC-3A	12/4/16 21:0:0	0.927304
Methylosmolene	12/4/16 21:0:0	0.808473
Methylosmolene	12/4/16 21:0:0	0.734354
Chlorodinine	12/4/16 21:0:0	0.694867
Chlorodinine	12/4/16 21:0:0	0.681857
AGOC-3A	12/4/16 21:0:0	0.628267
Appluimonia	12/4/16 21:0:0	0.518875
Appluimonia	12/4/16 21:0:0	0.480489
Chlorodinine	12/4/16 21:0:0	0.452713
AGOC-3A	12/4/16 21:0:0	0.44993
Appluimonia	12/4/16 21:0:0	0.382656
Methylosmolene	12/4/16 21:0:0	0.377415
Methylosmolene	12/4/16 21:0:0	0.341066
AGOC-3A	12/4/16 21:0:0	0.308826
Methylosmolene	12/4/16 21:0:0	0.258601
Chlorodinine	12/4/16 21:0:0	0.258233
Methylosmolene	12/4/16 21:0:0	0.242414
AGOC-3A	12/4/16 21:0:0	0.208609
AGOC-3A	12/4/16 21:0:0	0.182506
Chlorodinine	12/4/16 21:0:0	0.169365
Appluimonia	12/4/16 21:0:0	0.153615
Chlorodinine	12/4/16 21:0:0	0.151899
Appluimonia	12/4/16 21:0:0	0.101354
Appluimonia	12/4/16 21:0:0	0.0943326
AGOC-3A	12/4/16 21:0:0	0.0610743
Methylosmolene	12/4/16 21:0:0	0.0598636
Chlorodinine	12/4/16 21:0:0	0.0437629
Chlorodinine	12/4/16 22:0:0	2.25038
Chlorodinine	12/4/16 22:0:0	2.22647
AGOC-3A	12/4/16 22:0:0	2.06438
Appluimonia	12/4/16 22:0:0	1.74189
Methylosmolene	12/4/16 22:0:0	1.48023
Appluimonia	12/4/16 22:0:0	1.44927
Appluimonia	12/4/16 22:0:0	1.29449
AGOC-3A	12/4/16 22:0:0	1.26147
Chlorodinine	12/4/16 22:0:0	1.26146
Methylosmolene	12/4/16 22:0:0	0.999656
Methylosmolene	12/4/16 22:0:0	0.859421
AGOC-3A	12/4/16 22:0:0	0.703249
Chlorodinine	12/4/16 22:0:0	0.615296
AGOC-3A	12/4/16 22:0:0	0.589958
Appluimonia	12/4/16 22:0:0	0.586474
Methylosmolene	12/4/16 22:0:0	0.551603
Methylosmolene	12/4/16 22:0:0	0.501908
Chlorodinine	12/4/16 22:0:0	0.451539
Appluimonia	12/4/16 22:0:0	0.405391
AGOC-3A	12/4/16 22:0:0	0.358525
Chlorodinine	12/4/16 22:0:0	0.351115
Appluimonia	12/4/16 22:0:0	0.314601
